Date,Open,High,Low,Close,Adj. Close,Volume
5/23/2013,88.639114,89.28249,88.050881,88.878078,82,"3,358,100"
5/24/2013,88.142792,88.547199,87.701618,88.326614,82,"2,345,000"
5/28/2013,89.28249,92.003059,89.28249,91.580269,85,"6,015,400"
5/29/2013,90.642776,91.653798,90.34866,91.083946,84,"4,544,300"
5/30/2013,91.065567,91.83762,90.477337,90.587628,84,"5,542,600"
5/31/2013,90.45895,91.157478,89.631752,89.723663,83,"5,443,200"
6/3/2013,89.631752,91.359684,88.050881,89.889103,83,"4,938,000"
6/4/2013,89.742047,90.532482,88.896462,89.631752,83,"3,861,900"
6/5/2013,89.28249,89.576603,87.995731,88.455288,82,"4,861,200"
6/6/2013,88.602349,90.789833,87.995731,90.789833,84,"4,404,200"
6/7/2013,91.690563,92.683201,90.697922,92.646439,86,"4,284,700"
6/10/2013,93.455257,93.49202,92.389084,93.124375,86,"4,276,800"
6/11/2013,92.113354,92.113354,90.992039,91.72733,85,"5,127,000"
6/12/2013,92.554523,92.793496,91.708942,91.911148,85,"4,000,500"
6/13/2013,91.947914,93.951577,91.617031,93.859665,87,"3,816,500"
6/14/2013,93.841282,94.264073,93.436875,94.153782,87,"3,456,600"
6/17/2013,95.403775,95.403775,93.234669,94.135399,87,"4,082,500"
6/18/2013,95.403775,95.587593,94.374367,95.458919,89,"4,914,300"
6/19/2013,95.697887,96.433174,95.422154,95.753033,89,"5,359,500"
6/20/2013,94.447899,94.594952,92.003059,92.370705,86,"5,131,800"
6/21/2013,93.436875,93.436875,90.146454,91.341298,85,"6,503,600"
6/24/2013,90.367043,90.367043,87.131772,88.547199,82,"4,632,500"
6/25/2013,89.503075,90.311897,89.356018,90.091304,84,"3,308,600"
6/26/2013,91.028801,93.271435,90.256744,93.01408,86,"3,613,600"
6/27/2013,93.49202,94.686863,93.197907,93.749371,87,"3,063,600"
6/28/2013,93.749371,94.208927,93.142757,93.17952,86,"6,786,900"
7/1/2013,93.969956,96.212589,93.969956,95.514065,89,"3,107,000"
7/2/2013,95.863331,96.102295,94.833923,95.458919,89,"2,632,300"
7/3/2013,94.723629,94.944218,94.392745,94.889069,88,"1,358,300"
7/5/2013,95.955239,96.672146,95.275097,96.359646,89,"2,734,200"
7/8/2013,97.572876,98.988304,97.572876,98.5839,91,"4,494,600"
7/9/2013,99.50301,99.723595,98.161107,98.859631,92,"5,021,100"
7/10/2013,98.822864,99.135364,98.308163,98.859631,92,"3,822,200"
7/11/2013,99.962566,100.753002,99.33757,100.679473,93,"12,399,000"
7/12/2013,100.20153,101.028732,100.20153,100.973587,94,"2,600,500"
7/15/2013,101.230938,101.782406,100.863293,101.102264,94,"3,320,000"
7/16/2013,99.613301,100.20153,98.620663,99.264042,92,"4,985,600"
7/17/2013,99.870655,100.51403,99.723595,100.072857,93,"2,932,900"
7/18/2013,100.642708,101.506672,100.20153,101.267704,94,"3,859,500"
7/19/2013,101.377999,101.525055,100.422123,101.010353,94,"2,564,500"
7/22/2013,101.41476,101.837555,100.734619,101.286083,94,"3,298,700"
7/23/2013,101.764023,102.315491,100.366973,100.422123,93,"2,722,000"
7/24/2013,101.212558,102.168434,101.010353,102.002995,95,"4,954,900"
7/25/2013,101.506672,102.297112,100.99197,102.076519,95,"2,632,300"
7/26/2013,101.635349,102.572841,101.616966,102.425785,95,"3,286,400"
7/29/2013,101.91108,102.554459,101.249321,101.46991,94,"1,661,000"
7/30/2013,102.131668,102.48093,100.936825,101.690495,94,"3,252,000"
7/31/2013,100.422123,101.065499,97.903755,98.74934,92,"8,884,300"
8/1/2013,99.944183,102.756665,99.650066,101.8927,95,"9,049,200"
8/2/2013,101.561817,102.848576,101.267704,102.664752,95,"3,559,500"
8/5/2013,102.48093,102.995632,102.205196,102.775047,95,"2,267,300"
8/6/2013,102.683136,103.271366,102.002995,102.260345,95,"3,059,000"
8/7/2013,101.929463,102.039756,100.348591,100.936825,94,"2,301,800"
8/8/2013,101.451523,102.591224,101.41476,102.113285,95,"3,346,700"
8/9/2013,102.738281,103.694157,101.764023,102.131668,95,"3,058,800"
8/12/2013,101.745639,102.738281,101.30447,102.352256,95,"2,649,100"
8/13/2013,102.719902,104.429447,101.929463,104.411064,97,"3,096,500"
8/14/2013,104.650032,104.650032,102.058139,102.113285,95,"3,833,800"
8/15/2013,100.955204,101.120643,98.74934,99.631687,93,"3,444,100"
8/16/2013,99.006691,102.039756,98.969925,101.028732,94,"3,637,300"
8/19/2013,101.010353,101.41476,100.348591,100.569176,94,"2,053,700"
8/20/2013,100.605942,101.028732,99.889038,100.605942,94,"3,132,300"
8/21/2013,100.311829,101.377999,99.980945,100.054477,93,"1,983,300"
8/22/2013,100.183151,101.433143,100.146386,100.587562,94,"2,189,100"
8/23/2013,100.789768,102.848576,100.734619,102.131668,95,"3,375,500"
8/26/2013,102.150051,103.308132,101.8927,102.278724,95,"2,980,300"
8/27/2013,101.175793,101.175793,99.135364,99.135364,92,"4,585,100"
8/28/2013,98.878014,102.33387,97.554493,101.672115,95,"6,455,800"
8/29/2013,101.194172,102.554459,100.918442,102.039756,95,"3,743,200"
8/30/2013,102.058139,102.738281,100.477268,101.139026,94,"3,418,400"
9/3/2013,102.48093,103.381661,102.131668,102.903721,96,"3,288,200"
9/4/2013,102.958866,104.466213,101.653728,104.190479,97,"3,482,700"
9/5/2013,104.484592,107.094867,104.245624,105.642673,98,"4,856,400"
9/6/2013,105.697819,106.322815,103.675778,103.859596,97,"3,822,200"
9/9/2013,103.96989,104.778709,103.877979,103.933128,97,"5,258,400"
9/10/2013,104.778709,106.10223,104.778709,105.514,98,"2,863,800"
9/11/2013,105.495617,106.341197,105.03606,105.973557,99,"3,948,700"
9/12/2013,105.808117,105.863262,102.866955,103.96989,97,"3,671,500"
9/13/2013,104.02504,104.61327,102.958866,104.594887,97,"2,819,800"
9/16/2013,106.249286,106.249286,104.723564,104.815475,98,"1,968,200"
9/17/2013,104.962528,105.458851,103.804451,104.92577,98,"3,457,000"
9/18/2013,104.889003,106.37796,103.583862,105.440472,98,"4,468,700"
9/19/2013,106.10223,107.315456,105.93679,106.819138,99,"3,414,900"
9/20/2013,107.278695,107.719863,106.396347,106.616932,99,"6,146,500"
9/23/2013,106.083847,106.561786,104.080185,105.34856,98,"2,239,900"
9/24/2013,105.146355,107.4809,104.980915,106.580166,99,"3,135,800"
9/25/2013,106.874282,106.966195,105.550762,106.010315,99,"2,515,800"
9/26/2013,106.359581,107.536045,106.120614,107.297073,100,"1,775,900"
9/27/2013,106.819138,107.536045,106.561786,107.425751,100,"2,929,000"
9/30/2013,106.525021,107.536045,105.34856,107.388985,100,"4,589,900"
10/1/2013,107.903691,109.447796,106.580166,108.142658,101,"12,103,600"
10/2/2013,107.609573,107.609573,105.881641,107.002956,100,"3,366,900"
10/3/2013,106.341197,107.076488,104.61327,105.771351,98,"4,576,800"
10/4/2013,105.844879,107.462513,105.844879,106.635311,99,"8,088,400"
10/7/2013,105.642673,106.966195,104.999294,106.194141,99,"2,498,700"
10/8/2013,106.157375,106.616932,102.683136,102.719902,96,"5,047,400"
10/9/2013,102.866955,103.528717,100.422123,102.775047,96,"5,950,900"
10/10/2013,103.363278,106.396347,102.775047,106.10223,99,"4,465,200"
10/11/2013,105.93679,106.341197,104.705181,105.34856,98,"4,818,700"
10/14/2013,104.429447,106.212521,103.620628,105.477234,98,"5,027,200"
10/15/2013,104.999294,105.844879,104.098568,104.594887,97,"2,169,100"
10/16/2013,105.93679,108.565448,105.62429,108.565448,101,"4,616,900"
10/17/2013,108.34486,110.385288,108.161041,110.366909,103,"4,177,700"
10/18/2013,110.844845,110.844845,109.594853,110.293377,103,"8,568,300"
10/21/2013,110.716168,110.844845,108.730889,109.355885,102,"2,300,200"
10/22/2013,109.962498,110.385288,108.234569,109.208828,102,"3,075,000"
10/23/2013,109.025005,109.135296,105.752968,106.433114,99,"4,445,000"
10/24/2013,106.800754,107.462513,106.010315,107.058106,100,"2,373,500"
10/25/2013,108.124276,108.34486,106.010315,106.672077,99,"4,357,700"
10/28/2013,106.451492,106.763992,104.631649,104.815475,98,"3,784,900"
10/29/2013,104.760331,104.778709,103.583862,104.02504,97,"7,611,200"
10/30/2013,104.484592,105.569145,103.124305,103.988274,97,"6,302,200"
10/31/2013,103.694157,105.826496,103.583862,105.146355,98,"2,550,000"
11/1/2013,105.146355,105.844879,104.061802,105.716201,98,"3,128,800"
11/4/2013,105.826496,106.69046,105.238266,106.616932,99,"4,109,500"
11/5/2013,100.054477,102.48093,98.161107,101.120643,94,"8,856,900"
11/6/2013,102.903721,104.172092,101.102264,102.683136,96,"5,653,800"
11/7/2013,102.793426,103.069161,98.951546,99.300804,92,"6,647,000"
11/8/2013,99.300804,101.984612,99.300804,101.874313,95,"4,088,600"
11/11/2013,101.322849,101.72726,100.036091,100.734619,94,"3,195,600"
11/12/2013,100.624329,101.525055,100.311829,101.41476,94,"4,640,400"
11/13/2013,100.550797,102.701515,100.495647,102.701515,96,"3,190,600"
11/14/2013,102.627991,104.92577,102.591224,104.686798,98,"3,261,200"
11/15/2013,105.403705,106.800754,104.889003,106.763992,100,"5,244,800"
11/18/2013,106.855904,107.223549,105.514,106.010315,99,"3,596,300"
11/19/2013,106.230908,107.517662,102.958866,103.289746,96,"7,838,200"
11/20/2013,104.153713,105.330173,103.473572,104.594887,98,"6,304,700"
11/21/2013,104.889003,106.984577,104.778709,106.359581,99,"2,732,500"
11/22/2013,106.543404,106.69046,105.550762,106.396347,99,"2,376,800"
11/25/2013,107.076488,107.388985,105.78973,105.991936,99,"2,562,700"
11/26/2013,106.433114,106.727226,105.458851,106.065468,99,"3,637,500"
11/27/2013,106.727226,107.223549,106.267669,106.672077,100,"1,526,100"
11/29/2013,107.444134,108.381626,106.69046,107.627952,100,"1,516,000"
12/2/2013,107.333839,108.197804,105.900025,106.230908,99,"2,084,900"
12/3/2013,105.385327,106.028701,104.319153,105.183121,98,"3,678,100"
12/4/2013,104.502975,106.157375,104.208859,105.642673,99,"4,049,600"
12/5/2013,105.256645,107.113254,105.256645,105.661057,99,"3,977,900"
12/6/2013,107.297073,107.995598,106.359581,107.425751,100,"3,936,200"
12/9/2013,107.830158,109.061772,106.837517,107.058106,100,"3,464,300"
12/10/2013,106.580166,108.786033,105.93679,108.675739,101,"4,676,100"
12/11/2013,107.958836,108.5103,105.569145,105.973557,99,"3,314,300"
12/12/2013,105.697819,106.874282,105.67944,106.37796,99,"1,535,500"
12/13/2013,106.966195,108.326481,106.708843,107.719863,101,"3,236,600"
12/16/2013,108.197804,109.760292,108.197804,109.613235,102,"2,777,900"
12/17/2013,109.447796,110.789699,109.08015,109.944118,103,"4,160,100"
12/18/2013,109.925731,110.679405,107.958836,110.532349,103,"5,335,800"
12/19/2013,110.477199,110.679405,108.234569,108.400009,101,"2,958,100"
12/20/2013,108.65736,108.8228,107.1684,107.260307,100,"6,536,000"
12/23/2013,108.34486,109.558086,107.940452,109.263974,102,"3,011,900"
12/24/2013,109.686764,110.64264,109.576474,110.274998,103,"1,367,300"
12/26/2013,110.679405,111.06543,110.146316,110.385288,103,"2,075,200"
12/27/2013,110.679405,110.881611,109.594853,109.980881,103,"1,157,500"
12/30/2013,109.741913,110.587494,109.521328,109.999264,103,"1,463,200"
12/31/2013,110.146316,110.679405,109.668381,110.532349,103,"1,539,500"
1/2/2014,109.631618,110.293377,108.363243,109.227207,102,"1,638,200"
1/3/2014,109.447796,110.072792,108.583832,108.951477,102,"1,955,700"
1/6/2014,109.944118,110.036026,108.17942,108.969856,102,"2,876,100"
1/7/2014,109.815441,111.322784,109.227207,110.918373,104,"6,754,900"
1/8/2014,111.120579,112.297043,110.679405,111.690426,104,"6,394,800"
1/9/2014,111.800721,112.462482,110.366909,111.433075,104,"3,974,800"
1/10/2014,112.094838,113.216152,111.96616,112.995567,106,"4,054,600"
1/13/2014,112.38895,113.60218,110.256615,110.661022,103,"2,927,900"
1/14/2014,111.911014,114.043354,110.183083,113.93306,106,"5,124,600"
1/15/2014,114.35585,115.771283,113.013947,114.723496,107,"6,653,100"
1/16/2014,114.374233,114.962467,113.547031,114.374233,107,"2,479,400"
1/17/2014,114.52129,115.495552,114.319085,115.256581,108,"5,952,700"
1/21/2014,115.955105,116.433044,115.16467,115.808048,108,"7,127,500"
1/22/2014,116.047016,116.580097,115.16467,116.267601,109,"4,720,200"
1/23/2014,115.348492,115.679371,113.712475,114.52129,107,"4,017,400"
1/24/2014,114.0985,114.539672,109.925731,110.146316,103,"3,870,600"
1/27/2014,110.64264,110.936756,108.730889,109.539707,102,"3,418,400"
1/28/2014,110.183083,110.789699,109.355885,110.366909,103,"4,186,400"
1/29/2014,109.723526,110.605873,109.502941,109.980881,103,"4,815,200"
1/30/2014,110.95514,112.756595,110.550727,112.094838,105,"5,942,600"
1/31/2014,110.127937,112.462482,109.88897,111.929397,105,"3,922,000"
2/3/2014,112.260277,112.370571,108.381626,108.694126,101,"6,700,300"
2/4/2014,108.914711,110.826462,107.021343,110.31176,103,"5,066,500"
2/5/2014,109.484562,112.186745,109.447796,112.076454,105,"7,956,400"
2/6/2014,112.480862,113.638943,111.837486,113.142624,106,"5,252,000"
2/7/2014,113.565415,114.760261,113.216152,114.723496,107,"2,938,400"
2/10/2014,114.447761,115.219814,114.006588,115.035996,107,"2,132,500"
2/11/2014,115.274959,116.120544,114.852169,115.752903,108,"4,205,700"
2/12/2014,116.653629,118.197739,116.414662,117.811706,110,"4,893,700"
2/13/2014,116.80069,118.363174,116.377899,117.958767,111,"4,548,300"
2/14/2014,117.627888,118.234501,117.186714,117.86686,111,"3,250,200"
2/18/2014,118.436706,119.94405,117.49921,119.447731,112,"4,295,400"
2/19/2014,119.263904,120.624195,119.061699,119.760228,112,"5,381,800"
2/20/2014,119.741844,121.194042,119.502876,120.789631,113,"5,515,000"
2/21/2014,121.359478,121.635212,120.789631,121.15728,114,"4,392,100"
2/24/2014,121.285953,122.756527,121.12051,122.260212,115,"4,249,400"
2/25/2014,121.984478,123.124176,121.59845,122.131534,115,"9,057,700"
2/26/2014,122.535946,123.455059,121.966091,122.830059,115,"3,154,200"
2/27/2014,122.646236,122.701382,121.396244,122.444031,115,"4,804,900"
2/28/2014,122.572708,123.307999,121.469776,122.370503,115,"4,561,000"
3/3/2014,121.046981,122.315357,120.146256,121.819035,114,"4,416,700"
3/4/2014,123.52858,123.804313,122.774914,122.830059,115,"3,937,800"
3/5/2014,123.013878,123.730786,120.366844,120.97345,113,"5,856,800"
3/6/2014,121.580066,123.289616,121.561683,123.08741,115,"5,431,800"
3/7/2014,123.363144,123.78593,122.186683,122.480793,115,"2,943,900"
3/10/2014,122.35212,123.271229,122.33374,122.903588,115,"5,403,300"
3/11/2014,123.160938,124.8521,122.921974,124.576367,117,"7,226,400"
3/12/2014,124.043289,124.668282,122.572708,123.473434,116,"5,941,500"
3/13/2014,123.822701,123.914616,120.440365,120.881546,113,"4,764,500"
3/14/2014,120.808014,121.359478,119.355816,119.429348,112,"4,200,700"
3/17/2014,120.53228,122.35212,120.53228,122.278588,115,"4,508,400"
3/18/2014,122.774914,124.282257,122.664623,124.098434,116,"3,035,600"
3/19/2014,124.484459,124.668282,122.444031,123.436673,116,"3,199,600"
3/20/2014,123.124176,124.41093,122.738144,124.098434,116,"3,134,900"
3/21/2014,125.256511,125.256511,122.07639,122.499176,115,"4,445,200"
3/24/2014,123.142555,123.52858,120.587425,121.782272,114,"2,959,200"
3/25/2014,122.903588,123.013878,120.127868,120.274929,113,"4,664,100"
3/26/2014,120.863159,122.260212,119.686699,120.183014,113,"3,279,400"
3/27/2014,120.146256,120.991837,119.282287,120.716099,113,"3,488,400"
3/28/2014,120.955074,122.97712,120.697724,122.682999,115,"3,323,900"
3/31/2014,123.767555,125.017547,123.52858,124.74181,117,"4,120,600"
4/1/2014,125.238128,128.289581,124.90725,127.756496,120,"9,460,200"
4/2/2014,128.17929,129.576336,128.087375,128.877812,121,"7,964,300"
4/3/2014,127.977085,128.951344,127.756496,128.17929,120,"5,431,800"
4/4/2014,128.859428,128.932956,124.245487,124.649899,117,"3,648,900"
4/7/2014,124.374169,124.392547,120.495518,121.175655,114,"4,973,900"
4/8/2014,120.8264,121.800655,119.04332,121.524922,114,"6,020,200"
4/9/2014,122.094768,125.64254,121.984478,125.532246,118,"4,598,300"
4/10/2014,125.146221,125.955037,122.241829,122.480793,115,"5,300,300"
4/11/2014,122.021236,122.205066,119.227143,119.300671,112,"6,561,700"
4/14/2014,120.716099,120.808014,119.04332,120.624195,113,"3,624,400"
4/15/2014,121.212425,122.113151,118.252884,120.697724,113,"5,725,500"
4/16/2014,122.278588,122.738144,120.771244,121.138897,114,"7,689,300"
4/17/2014,121.083748,124.429313,120.863159,123.52858,116,"3,949,200"
4/21/2014,125.330043,125.330043,122.774914,124.705043,117,"1,955,900"
4/22/2014,125.127838,126.85577,124.502845,126.524887,119,"3,059,200"
4/23/2014,126.469742,127.076351,125.679306,126.377831,119,"3,471,300"
4/24/2014,127.958702,129.576336,123.71241,125.624153,118,"4,437,500"
4/25/2014,124.833725,124.999161,121.377861,122.205066,115,"4,331,200"
4/28/2014,122.554325,122.958732,119.04332,120.991837,113,"4,329,900"
4/29/2014,121.74551,122.278588,120.624195,121.74551,114,"3,106,200"
4/30/2014,121.543305,122.97712,120.605809,122.866821,115,"2,783,400"
5/1/2014,122.719768,124.705043,122.591091,123.34476,116,"2,800,700"
5/2/2014,123.52858,125.679306,123.491817,124.778572,117,"2,869,800"
5/5/2014,124.171963,124.962402,122.97712,124.870487,117,"2,361,400"
5/6/2014,124.668282,124.870487,123.381527,123.657257,116,"1,419,500"
5/7/2014,123.96976,124.815342,122.664623,124.11681,116,"2,539,900"
5/8/2014,124.190342,125.127838,121.966091,122.517563,115,"2,998,500"
5/9/2014,122.444031,122.921974,120.881546,122.866821,115,"2,327,700"
5/12/2014,123.013878,123.988136,122.701382,123.877845,117,"2,619,500"
5/13/2014,124.319015,124.631519,123.620495,124.006519,117,"1,709,400"
5/14/2014,123.96976,124.245487,122.921974,123.105793,116,"1,947,200"
5/15/2014,122.995503,123.069023,119.907287,121.249187,114,"2,593,200"
5/16/2014,120.477135,121.70874,119.815372,121.359478,114,"2,357,500"
5/19/2014,122.07639,123.804313,121.966091,122.646236,115,"5,331,800"
5/20/2014,122.260212,124.061665,121.855801,122.940349,116,"3,687,700"
5/21/2014,123.289616,124.796955,123.289616,124.135197,117,"2,427,200"
5/22/2014,124.319015,125.127838,123.951374,124.760197,117,"2,236,900"
5/23/2014,125.146221,128.877812,124.962402,128.67561,121,"4,504,200"
5/27/2014,129.557956,130.109421,128.932956,129.410901,122,"3,530,300"
5/28/2014,129.392513,129.484428,127.591061,127.627819,120,"4,348,300"
5/29/2014,127.940315,128.638847,126.837383,127.223411,120,"3,109,900"
5/30/2014,126.947674,127.921932,126.451359,126.947674,120,"3,911,000"
6/2/2014,127.094734,127.462375,125.550632,126.543266,119,"2,602,900"
6/3/2014,125.587395,128.877812,125.587395,128.105762,121,"2,792,800"
6/4/2014,127.480762,129.300598,126.727092,128.712368,121,"3,736,700"
6/5/2014,128.932956,130.385154,128.105762,129.613102,122,"4,048,100"
6/6/2014,130.605743,131.010147,129.686634,130.035889,122,"3,500,200"
6/9/2014,129.723397,130.477069,128.877812,129.116779,122,"2,566,000"
6/10/2014,128.841045,129.723397,128.216053,128.583695,121,"3,751,600"
6/11/2014,127.793259,128.142521,126.488121,127.278557,120,"3,146,500"
6/12/2014,126.910915,127.370472,123.602112,123.804313,117,"3,441,300"
6/13/2014,124.098434,125.679306,123.96976,124.980778,118,"4,412,100"
6/16/2014,124.41093,125.311657,123.694023,124.466076,117,"3,852,900"
6/17/2014,124.613136,124.815342,123.694023,124.282257,117,"3,364,700"
6/18/2014,124.208725,124.999161,122.958732,124.90725,118,"2,869,500"
6/19/2014,125.752838,125.771213,123.565349,123.859459,117,"3,715,600"
6/20/2014,124.15358,124.539604,123.694023,123.859459,117,"5,648,700"
6/23/2014,124.190342,124.190342,122.627853,122.866821,116,"5,758,200"
6/24/2014,122.940349,124.925632,122.830059,124.171963,117,"7,484,300"
6/25/2014,123.730786,125.734452,123.565349,124.999161,118,"5,682,500"
6/26/2014,124.944015,125.752838,123.197701,125.293282,118,"6,459,000"
6/27/2014,124.631519,126.635181,124.171963,125.918274,119,"38,240,900"
6/30/2014,125.697685,127.113122,125.035923,126.359444,119,"8,781,200"
7/1/2014,126.966061,128.602077,126.966061,128.344727,121,"7,245,900"
7/2/2014,128.050618,128.822666,127.940315,128.436642,121,"5,992,200"
7/3/2014,129.190308,129.852069,128.749138,129.080017,122,"2,620,000"
7/7/2014,128.841045,128.841045,127.480762,127.940315,120,"3,933,600"
7/8/2014,127.517529,127.774879,126.12048,127.55429,120,"5,142,600"
7/9/2014,127.646205,128.67561,127.094734,128.216053,121,"3,793,900"
7/10/2014,126.377831,128.51017,126.359444,127.701351,120,"5,944,100"
7/11/2014,127.462375,128.51017,127.462375,127.866787,120,"2,433,100"
7/14/2014,128.67561,129.006488,127.977085,128.216053,121,"3,436,000"
7/15/2014,128.013847,128.877812,126.782238,127.848412,120,"2,896,700"
7/16/2014,128.436642,128.436642,126.819,126.966061,120,"3,590,400"
7/17/2014,126.175624,127.572674,124.962402,125.238128,118,"4,049,800"
7/18/2014,125.569008,126.322685,124.944015,126.12048,119,"3,730,500"
7/21/2014,125.936657,126.524887,125.330043,125.587395,118,"3,419,300"
7/22/2014,126.359444,127.388855,126.194008,126.745472,119,"3,750,200"
7/23/2014,127.021205,127.407231,126.065334,126.377831,119,"2,050,000"
7/24/2014,126.561649,127.517529,125.844742,126.138863,119,"2,125,700"
7/25/2014,125.863128,126.671948,125.587395,126.451359,119,"2,566,500"
7/28/2014,126.708709,127.002823,125.716068,126.763855,119,"3,182,000"
7/29/2014,126.966061,127.591061,124.815342,124.90725,118,"3,722,600"
7/30/2014,125.182983,125.440334,123.583732,124.227112,117,"5,071,300"
7/31/2014,121.524922,124.705043,120.238167,122.793297,116,"5,989,700"
8/1/2014,122.866821,124.74181,122.33374,122.940349,116,"5,245,000"
8/4/2014,123.399906,125.054306,123.179321,124.668282,117,"2,517,300"
8/5/2014,125.440334,127.719734,125.072693,125.807983,118,"4,680,300"
8/6/2014,124.723426,125.807983,124.061665,125.017547,118,"3,003,800"
8/7/2014,125.550632,125.826359,123.455059,123.730786,116,"3,348,500"
8/8/2014,123.71241,125.973419,123.52858,125.863128,119,"5,110,600"
8/11/2014,126.138863,126.341068,124.815342,125.035923,118,"2,214,700"
8/12/2014,124.815342,125.660923,124.135197,124.649899,118,"1,697,800"
8/13/2014,125.513863,125.826359,124.539604,125.348426,118,"2,362,500"
8/14/2014,125.918274,126.929298,125.49548,126.85577,120,"2,071,700"
8/15/2014,127.186649,127.315327,125.201367,126.194008,119,"3,044,300"
8/18/2014,127.149879,127.701351,126.966061,127.444,120,"2,863,400"
8/19/2014,127.719734,128.749138,127.701351,128.289581,121,"2,410,500"
8/20/2014,127.682968,130.017513,127.682968,129.760154,123,"2,357,300"
8/21/2014,130.035889,130.385154,129.098404,129.870453,123,"2,659,000"
8/22/2014,129.576336,130.366772,128.767521,129.833687,123,"2,761,600"
8/25/2014,129.925598,131.120445,129.925598,130.035889,123,"2,290,100"
8/26/2014,130.477069,130.789567,128.473404,128.693992,122,"3,978,500"
8/27/2014,129.576336,129.686634,127.480762,127.756496,121,"3,946,300"
8/28/2014,127.682968,127.701351,126.85577,127.444,120,"3,479,400"
8/29/2014,127.591061,128.032231,126.708709,127.903557,121,"1,911,600"
9/2/2014,128.124138,129.466045,128.124138,129.245453,122,"2,249,800"
9/3/2014,128.730755,130.035889,128.381488,128.693992,122,"1,934,700"
9/4/2014,128.67561,129.668247,128.67561,129.135162,122,"2,374,800"
9/5/2014,128.785901,129.760154,127.756496,129.557956,122,"2,353,300"
9/8/2014,129.741779,132.278522,129.576336,131.267506,124,"4,184,700"
9/9/2014,130.69765,132.241764,130.421917,130.955002,124,"4,534,200"
9/10/2014,130.771183,131.267506,129.318985,130.256482,123,"3,322,200"
9/11/2014,129.594719,130.403541,129.098404,129.539573,122,"3,304,400"
9/12/2014,129.355755,129.539573,128.289581,128.988102,122,"3,612,100"
9/15/2014,128.841045,129.227077,126.322685,126.984444,120,"4,277,200"
9/16/2014,126.763855,126.763855,123.510204,123.602112,117,"6,062,500"
9/17/2014,123.951374,124.319015,122.058007,122.370503,116,"7,677,000"
9/18/2014,122.60947,123.216084,121.046981,121.12051,114,"8,517,600"
9/19/2014,121.322716,121.74551,120.054341,120.293312,114,"12,201,000"
9/22/2014,120.863159,120.863159,118.951408,119.502876,113,"5,052,500"
9/23/2014,119.190372,119.778614,117.830089,118.216118,112,"5,170,400"
9/24/2014,118.657295,119.649929,117.664654,118.675671,112,"9,890,200"
9/25/2014,118.546997,118.859501,117.535977,118.105827,112,"4,572,800"
9/26/2014,118.197739,118.546997,117.260243,117.885235,111,"5,270,000"
9/29/2014,116.874218,117.903621,115.403637,115.440403,109,"5,214,300"
9/30/2014,115.42202,115.605842,112.517628,112.756595,107,"13,135,200"
10/1/2014,112.683067,114.061733,111.947781,112.462482,106,"7,345,200"
10/2/2014,112.149982,115.16467,112.021305,114.925701,109,"6,061,900"
10/3/2014,115.826427,117.039654,115.716137,116.267601,110,"4,573,500"
10/6/2014,116.653629,117.444065,116.212456,116.672012,110,"4,107,900"
10/7/2014,115.936722,116.984508,115.274959,115.274959,109,"5,679,200"
10/8/2014,115.238198,116.267601,113.969826,115.991867,110,"7,761,200"
10/9/2014,117.352154,117.352154,113.179386,113.528648,107,"4,952,000"
10/10/2014,113.381591,113.418358,110.789699,110.936756,105,"6,491,700"
10/13/2014,110.844845,111.304401,107.039723,107.1684,101,"6,194,300"
10/14/2014,109.870586,113.675709,109.337502,112.995567,107,"9,336,700"
10/15/2014,111.047051,113.76762,108.93309,113.197773,107,"10,463,500"
10/16/2014,111.249256,114.944081,110.422055,114.594818,108,"6,771,800"
10/17/2014,116.102162,118.234501,115.385257,115.973488,110,"5,585,400"
10/20/2014,116.083783,117.24186,115.808048,116.74554,110,"3,596,500"
10/21/2014,117.572739,119.392578,117.168335,119.392578,113,"4,401,100"
10/22/2014,119.171997,121.304333,118.363174,118.418323,112,"5,485,100"
10/23/2014,119.94405,121.322716,118.767586,120.771244,114,"5,398,700"
10/24/2014,120.918305,122.97712,119.741844,122.756527,116,"5,940,400"
10/27/2014,122.97712,123.896229,121.26757,122.940349,116,"4,099,600"
10/28/2014,123.52858,126.580033,122.97712,126.580033,120,"6,107,500"
10/29/2014,127.205025,127.223411,123.455059,124.484459,118,"4,289,300"
10/30/2014,123.822701,125.366802,123.546966,124.521221,118,"4,768,700"
10/31/2014,126.249153,127.499146,125.863128,126.800624,120,"4,904,200"
11/3/2014,126.506504,127.774879,126.359444,127.002823,120,"2,830,900"
11/4/2014,126.414589,126.929298,124.668282,125.807983,119,"5,012,500"
11/5/2014,127.002823,129.098404,126.157238,128.565315,122,"5,323,300"
11/6/2014,128.381488,129.502804,127.811642,129.466045,122,"2,302,900"
11/7/2014,128.804283,129.429283,127.480762,127.921932,121,"2,732,500"
11/10/2014,127.572674,128.693992,127.370472,128.436642,122,"2,220,000"
11/11/2014,128.602077,130.605743,127.958702,129.116779,123,"2,813,600"
11/12/2014,128.565315,130.091038,128.436642,129.502804,123,"3,222,800"
11/13/2014,129.631482,130.146191,129.466045,129.980743,123,"1,696,100"
11/14/2014,129.96236,130.4403,129.26384,129.925598,123,"2,031,400"
11/17/2014,129.778541,130.716034,129.410901,130.238094,124,"1,874,800"
11/18/2014,130.532215,132.113087,130.274864,131.874115,125,"3,775,700"
